,CPU rate,CPU rate,canonical memory usage,canonical memory usage,local disk space usage,local disk space usage,active tasks,active tasks,job runtime
6308314653,0.0038955749999999996,0.007604114565319225,0.00038525,0.0007705,0.0,0.0,1.0,0.0,74000000
6308373999,3.8133333333333336e-05,6.604887079529319e-05,0.0,0.0,0.0,0.0,1.0,0.0,12000000
6308446494,0.010433620000000001,0.009410806314468726,0.0008278000000000001,0.0007176557206163227,7.629600000000001e-07,4.0211522726701115e-07,1.0,0.0,1488000000
6308556505,0.0015673,0.003258558442010823,0.00036156,0.0005191850999402813,0.0,0.0,1.0,0.0,207000000
6308614071,0.0014850266666666667,0.00252028986470472,5.563333333333333e-05,9.635975992774853e-05,0.0,0.0,1.0,0.0,14000000
6308628082,0.008787333333333333,0.013440876509117005,0.0005036666666666667,0.0008723762567455245,0.0,0.0,1.0,0.0,29000000
6308648237,3.5600000000000005e-05,6.166100874945204e-05,0.0,0.0,0.0,0.0,1.0,0.0,12000000
6308740125,0.0029637,0.0036728573159508023,0.000623142857142857,0.0008293854006775998,0.0,0.0,1.0,0.0,592000000
6308764946,0.00025367999999999994,0.0003753712988495524,0.00023402,0.00032133776933314265,0.0,0.0,1.0,0.0,147000000
6308840872,3.466666666666667e-05,6.004442799572108e-05,0.0,0.0,0.0,0.0,1.0,0.0,14000000
6308861033,0.0004328166666666667,0.0003621511696331612,0.0010370433333333335,0.0012816767623963017,0.0,0.0,1.0,0.0,437000000
6308862900,0.0036321629032258045,0.004725064372107705,0.0011403387903225809,0.0014447176916638858,2.999540322580641e-07,4.4372022815549353e-07,4.592592592592593,7.602180716229274,331000000
6308863156,3.242333333333333e-05,5.615886068407489e-05,0.0,0.0,0.0,0.0,1.0,0.0,14000000
6308923104,0.0006646113333333332,0.0008777583790043709,0.0021084000000000003,0.0009187613400660701,4.386799999999999e-06,4.832592028537709e-07,1.0,0.0,3014000000
6308934060,0.0006351966666666666,0.0010575374111743438,0.00047,0.0008140638795573723,0.0,0.0,1.0,0.0,193000000
6308970388,0.000902475,0.001422588451555825,0.00066,0.00132,0.0,0.0,1.0,0.0,78000000
6308974299,0.0002594,0.000249474136936076,0.0006794,0.0009831051825720382,0.0,0.0,1.0,0.0,316000000
6309033081,0.0010107,0.0014507079430402248,0.0021003333333333334,0.002110926684341895,0.0,0.0,1.0,0.0,672000000
6309149336,0.00032997999999999995,0.0002207498516420793,0.0004511,0.00041461139637014326,0.0,0.0,1.0,0.0,96000000
6309287456,0.0016740714285714286,0.0015468885013840803,0.0004331,0.00040703285289191745,0.0,0.0,1.0,0.0,680000000
6309336171,0.019672500000000002,0.022403183367548457,0.00803075,0.011810746896365193,0.0,0.0,1.0,0.0,215000000
6309420374,0.0048903666666666665,0.008382960777871583,0.00029976666666666667,0.0005192110970822305,1.5892333333333334e-06,5.50388011618469e-07,1.0,0.0,28000000
6309454840,0.0010241,0.0009160560572366737,0.0006853333333333334,0.00080762309691258,0.0,0.0,1.0,0.0,649000000
6309471072,0.0005845402421052633,0.0013230918372220918,0.0002437909473684211,0.00039417946005232196,0.0,0.0,5.135135135135135,8.010972205399023,61000000
6309548164,0.0033871093548387106,0.006920951216673424,0.0011149758064516128,0.00179857952281707,2.630467741935485e-06,1.6981212542172387e-06,1.8235294117647058,2.2220736729909842,146000000
6309569206,0.0021711599999999997,0.004433629161646247,0.00047456,0.0006744843719464522,0.0,0.0,1.0,0.0,323000000
6309569418,0.00030575999999999997,0.0003235211167760152,0.00027944,0.0003829666669567993,0.0,0.0,1.0,0.0,398000000
6309592044,0.0023843085463659147,0.006079404106751605,0.0004235805538847118,0.0007936126890642661,0.0,0.0,4.9875,9.272927452768291,242000000
6309597691,0.013139666666666666,0.021304136695330635,0.0002880233333333333,0.00044943644559974585,1.2713333333333332e-06,1.1010069633446163e-06,1.0,0.0,35000000
6309612901,0.01175381475409836,0.004558903540320345,0.0029310983606557375,0.0006816531792859187,6.753375409836065e-06,4.057951882483566e-06,1.0,0.0,16872000000
6309668242,0.0048059999999999995,0.008916784771803493,0.00028275,0.0005655,1.43025e-06,9.535e-07,1.0,0.0,46000000
6309716684,0.000305725,0.0005437698371860408,0.00028075,0.0005615,0.0,0.0,1.0,0.0,161000000
6309787298,0.00197425,0.002804538307636393,0.004859516666666667,0.007355435636430154,0.0,0.0,1.0,0.0,329000000
6309832380,0.00119418,0.0014001339835887133,0.0018061999999999998,0.001873024345810807,0.0,0.0,1.0,0.0,197000000
6310027585,0.0012364,0.002385873335559399,0.000184775,0.00036955,0.0,0.0,1.0,0.0,41000000
6310038038,0.005077473333333333,0.008766380230866863,0.0002966,0.0005137262695249289,0.0,0.0,1.0,0.0,32000000
6310198563,0.008174092,0.010826799463711949,0.0016905599999999998,0.002182738476470937,4.272387999999999e-06,2.3860626487165043e-06,1.7857142857142858,1.1217137594956024,273000000
6310207221,0.0017869333333333335,0.0028117741398151694,7.280000000000001e-05,0.00012609329879101428,0.0,0.0,1.0,0.0,14000000
6310209281,0.00067396,0.0010588285073608475,0.00024260000000000002,0.000542470091341449,0.0,0.0,1.0,0.0,206000000
6310209685,0.005127757894736841,0.013168442651047874,0.0005523771052631579,0.0007755731784580415,2.509631578947369e-07,4.766455921239888e-07,2.7142857142857144,3.3759184523364003,354000000
6310253477,0.004628535546558707,0.010239614590327482,0.0003087272064777329,0.0005259170511222714,0.0,0.0,3.4788732394366195,4.334781498103459,230000000
6310264992,0.0046390500000000005,0.01233854736374878,0.0007000783333333334,0.0010266213329904671,3.179e-08,1.7215346893155696e-07,3.2142857142857144,4.2195062275380995,493000000
6310287392,0.021629819477196867,0.019496554138035447,0.00512295035595106,0.004447576225127683,7.669508342602859e-07,1.0121308940273628e-06,10.576470588235294,21.022876695110384,1015000000
6310302430,0.00041595999999999994,0.0004499925643830129,0.00036164,0.000339040621460025,0.0,0.0,1.0,0.0,132000000
6310426337,0.0019065799999999997,0.0015533678349530314,0.0005430200000000001,0.00046744884877622945,0.0,0.0,1.0,0.0,1482000000
6310531535,0.0015220366666666666,0.002567180045114353,0.00018596666666666664,0.00032210371518089217,0.0,0.0,1.0,0.0,120000000
6310562948,0.003634033333333333,0.005873315401315796,0.00043599999999999997,0.0007551741521000304,1.5892333333333334e-06,5.50388011618469e-07,1.0,0.0,37000000
6310585325,0.00222506,0.0029169812851645104,0.0005679999999999999,0.0007842206322202956,0.0,0.0,1.0,0.0,527000000
6310758118,0.0028007999999999996,0.005478745069082884,0.0010136666666666664,0.0008873688447689985,0.0,0.0,1.0,0.0,800000000
6310872861,0.0005116,0.0007788897739731855,0.0001119,0.00019381648536695738,0.0,0.0,1.0,0.0,24000000
6310876092,0.0030237399999999996,0.004169556515746009,0.00047092799999999996,0.0006231913718273063,0.0,0.0,1.0,0.0,249000000
6310878069,0.04608955075757576,0.019432090336361976,0.00494502803030303,0.0026865389647380213,0.0005272003999999999,0.000273260254291123,1.7142857142857142,0.4547163041867237,16218000000
6310890303,0.013698666666666666,0.021835803748278496,0.006603333333333333,0.011437308832646483,0.0,0.0,1.0,0.0,236000000
6310917429,0.0009886845549242445,0.0016800685571568548,0.0008373272585227267,0.0013750300698576734,2.7867208806817623e-06,1.6518356751024399e-06,11.294117647058824,22.91766744982839,320000000
6310942993,0.00301897,0.0019871726839071294,0.0011224,0.0008205409056090854,5.7222e-07,4.924885623037353e-07,1.0,0.0,1632000000
6310994899,6.946222222222223e-05,0.00010469881428372672,0.00026501111111111114,0.00016750718295007318,5.2983333333333335e-08,2.2478924573920349e-07,1.0,0.0,4331000000
6311006528,0.0005809599999999999,0.0006373093071656808,0.00037306,0.0003479373478084811,0.0,0.0,1.0,0.0,258000000
6311018043,0.0009160159999999999,0.0012283679258593492,0.00038006,0.0005216592451016275,0.0,0.0,1.0,0.0,402000000
6311162970,0.00237032,0.003093185641373631,0.0004232,0.000584781754161328,0.0,0.0,1.0,0.0,135000000
6311244990,0.003402575,0.004417633414982129,0.000877,0.0010316132996428457,1.907e-06,0.0,1.0,0.0,78000000
6311300358,0.002349,0.003857329214192984,0.000579,0.001158,0.0,0.0,1.0,0.0,68000000
6311377243,0.0038563696491228064,0.008931903552689842,0.00025848070175438605,0.0004489642792975996,7.194684210526317e-07,1.422412008219777e-06,1.163265306122449,0.47200541908569077,477000000
6311429209,0.0002265,0.0003568303518480456,0.00022968333333333335,0.0003559316924167707,0.0,0.0,1.0,0.0,108000000
6311531375,0.00020624,0.00029186109161722805,0.0005007,0.0005786981596652956,0.0,0.0,1.0,0.0,103000000
6311535442,0.00025024,0.00034988942967743397,0.0003645,0.0004991149466806219,0.0,0.0,1.0,0.0,110000000
6311537468,0.00115424,0.001286989311532928,0.00037727999999999997,0.00047287724834252706,0.0,0.0,1.0,0.0,70000000
6311590564,0.003462890921052632,0.011890283637505952,0.0005596999999999999,0.0009372341790609217,1.6312236842105267e-07,4.232716113320726e-07,2.814814814814815,3.616596753824247,298000000
6311611275,0.00030528200000000004,0.0006304337146917192,0.00034522,0.0004734810471391648,0.0,0.0,1.0,0.0,45000000
6311611298,0.006215366666666667,0.01050135583643052,0.0005780000000000001,0.001001125366774811,0.0,0.0,1.0,0.0,32000000
6311702017,0.0007892199999999999,0.0014451763013556512,0.0002136,0.0004776241199939551,0.0,0.0,1.0,0.0,69000000
6311768058,0.008253366666666666,0.013659318504352013,0.0005524366666666666,0.0009093691175938038,0.0,0.0,1.0,0.0,38000000
6311803542,0.0026585456666666668,0.00813553468923235,0.0003980833333333333,0.0007316977307666328,1.2716e-07,3.269315375385008e-07,2.727272727272727,3.2246346146917793,142000000
6311865498,0.009646360000000001,0.013504259485362385,0.0016121999999999998,0.0022164880329025014,2.09808e-06,2.067452414688183e-06,1.0,0.0,263000000
6311873142,0.006903986666666665,0.013957654743403944,0.000299848115942029,0.00047153421211501453,9.399000000000004e-07,1.529931392060364e-06,1.5681818181818181,1.9929845245286202,341000000
6311906586,0.008928589062499999,0.00811438276247246,0.0032595312500000003,0.0029658913163828574,1.7732296875e-06,1.4994711719315814e-06,2.206896551724138,1.878055802168592,438000000
6311961853,0.0005846,0.0004458873344242916,0.00054798,0.0005004459531258097,0.0,0.0,1.0,0.0,103000000
6311976725,0.022840814990510935,0.0433183580723227,0.0026715401459854017,0.0028435678940130367,1.2015138686131333e-05,1.550019833136047e-05,2.3620689655172415,2.776456632788779,2756000000
6312022534,0.0006222928571428572,0.00043354568620136154,0.0022725142857142858,0.0018837141108534947,0.0,0.0,1.0,0.0,768000000
6312090542,0.016826743893129787,0.01398314989157895,0.012967380954198476,0.011616762874629727,4.6592977099236554e-07,4.776373358810361e-07,2.977272727272727,5.932527271982058,1223000000
6312105540,0.01795698749797671,0.017928976940088708,0.003075277288568537,0.002839867091203005,2.580665907941324e-05,4.0973624580302505e-05,5.1686274509803924,29.67315953305029,5769000000
6312138625,0.0007999600000000001,0.0009651617522467412,0.0004584,0.0006466798280447598,0.0,0.0,1.0,0.0,358000000
6312160920,0.0012118666666666666,0.00188200277718534,5.5e-05,9.526279441628826e-05,0.0,0.0,1.0,0.0,14000000
6312167272,0.00150044,0.0032437818003065496,0.00015374,0.00034377309086081764,0.0,0.0,1.0,0.0,101000000
6312222068,0.0030999888888888893,0.00428028878127529,0.0009584777777777777,0.0007439874356764666,3.1790000000000006e-07,4.7685e-07,1.0,0.0,1254000000
6312250686,0.000804675,0.0014327048157826048,0.000307,0.000614,0.0,0.0,1.0,0.0,172000000
6312260492,0.005210081891891896,0.009099440640145522,0.00040299975051975054,0.0006096044423541009,0.0,0.0,3.643939393939394,7.134618939799531,318000000
6312290670,0.0007829800000000002,0.0007888467576151911,0.00046271999999999996,0.0004254957955138923,0.0,0.0,1.0,0.0,229000000
6312591090,0.0005163888888888888,0.0012164578220433529,0.0006848666666666668,0.00033293620480594806,0.0,0.0,1.0,0.0,4357000000
6313047470,0.006169666666666666,0.010385399382466394,0.0003936666666666667,0.000681850667912948,1.5892333333333334e-06,5.50388011618469e-07,1.0,0.0,23000000
6313255978,0.00011463528013148287,6.33435615045074e-05,0.0004130643608473338,5.207623299562611e-05,3.4796899196493766e-07,4.7202584691922995e-07,9.573426573426573,1.816066736889157,81358000000
6313315109,0.0013537888311688311,0.0024993027838026384,0.0002183258441558441,0.00041213946963360615,0.0,0.0,2.264705882352941,4.762917513899098,225000000
6313375390,0.00104,0.0013483819933535154,0.00020505,0.0004101,0.0,0.0,1.0,0.0,93000000
6313423166,0.00564704,0.012435091065529034,0.0008042,0.001798245867505331,1.3352199999999999e-06,1.4464433818853745e-06,1.0,0.0,210000000
6313499859,3.336666666666667e-05,5.7792761945881536e-05,0.0,0.0,0.0,0.0,1.0,0.0,15000000
6313585692,0.017782714383914166,0.0226722923298362,0.0017681858974878445,0.0020946265646485137,1.631464215964333e-05,1.3741119033478706e-05,17.565836298932386,60.1840341912226,338000000
6313610324,0.0015706938271604926,0.003130095989338159,0.0002450748148148148,0.0004892160284183588,0.0,0.0,5.282608695652174,9.071721736566905,236000000
6313626372,0.024360000000000003,0.025902858915571467,0.0193,0.021353959820136405,0.0,0.0,1.0,0.0,311000000
6313649031,0.00033565,0.00038336581876844485,0.00048175499999999994,0.0003709432098718079,0.0,0.0,1.0,0.0,490000000
6313655309,0.00036461666666666665,0.000317363749767781,0.0007424333333333333,0.0006324168962533076,0.0,0.0,1.0,0.0,398000000
6313668953,0.0002842,0.0002662884901755988,0.0006978333333333333,0.0005430854137855913,0.0,0.0,1.0,0.0,607000000
6313720418,0.00026993448275862067,0.00029292019723462794,0.0052470172413793086,0.0014409133858988346,0.0,0.0,1.0,0.0,16126000000
6313755177,0.004834225,0.009531015724246463,0.00023722499999999998,0.00047445,0.0,0.0,1.0,0.0,45000000
6313807836,0.0004055056589147287,0.0009399067102575967,0.00020341736434108528,0.0003947416659457474,0.0,0.0,3.7941176470588234,2.8896829202663645,58000000
6313892206,0.008549166666666667,0.014585157766830406,0.00024986666666666665,0.00043278176178454346,6.358e-07,5.506189517261462e-07,1.0,0.0,36000000
6314046071,0.01551549892857143,0.022412964954170667,0.0009346749999999997,0.0011490557374328162,3.0312392857142847e-06,2.8472383984663655e-06,1.5555555555555556,1.7475606581656196,257000000
6314103011,0.006090366666666667,0.009829411243982691,0.000955,0.0016541085212282778,0.0,0.0,1.0,0.0,128000000
6314131332,0.0012354999999999998,0.0020424434508695705,0.000261,0.00045206526077547703,0.0,0.0,1.0,0.0,29000000
6314255404,0.0001847744528301887,0.00015574874379143858,0.0009191626415094341,0.0005186561678552148,1.2775394339622642e-06,1.4897628846776276e-06,1.962962962962963,0.18920327603942458,77535000000
6314306737,0.004870973333333333,0.008399630899160588,0.00030073333333333334,0.0005208854128628804,0.0,0.0,1.0,0.0,27000000
6314510993,0.000194075,0.00027832215596319316,0.0001483,0.0002966,0.0,0.0,1.0,0.0,158000000
6314564387,0.010497309830508469,0.014466043291276341,0.0019183889830508476,0.002297975829587402,6.788237288135593e-07,9.544223283256454e-07,1.4390243902439024,1.6132076817292447,606000000
6314619002,0.004863233333333334,0.008028546217300698,0.00040133333333333335,0.0006951297241043095,1.5892333333333334e-06,5.50388011618469e-07,1.0,0.0,25000000
6314639989,0.0004577,0.0004509637235964774,0.000317575,0.0003667340760005811,0.0,0.0,1.0,0.0,274000000
6314640489,0.00393765,0.007815016704396735,0.00038425,0.0007685,0.0,0.0,1.0,0.0,76000000
6314773298,7.3099999999999995e-06,1.2661291403328491e-05,0.0,0.0,0.0,0.0,1.0,0.0,45000000
6314920390,0.0031352,0.004931880485169931,0.00023333333333333333,0.00040414518843273807,0.0,0.0,1.0,0.0,38000000
6314942312,0.002409865073529412,0.008926417966187698,0.000585858088235294,0.000807474062012511,2.1037500000000002e-08,1.4059241533596327e-07,2.893617021276596,4.006701139847069,1137000000
6315075511,0.0035023460810810828,0.012414352560116814,0.0005238062432432433,0.0009751796182495354,1.4176621621621624e-07,3.415868237477693e-07,2.642857142857143,3.6637795271113713,377000000
6315076861,0.0032826996,0.011480651196339987,0.0005134712,0.0009208708860652478,1.1444400000000002e-07,3.1200281583968423e-07,3.0,3.5,348000000
6315356465,0.034354755972225225,0.03826819846479931,0.003808835824337055,0.0033909615136010684,3.6256952761762964e-05,3.189885364901505e-05,10.507709251101321,72.93860935285045,2853000000
6315574454,0.0009520375,0.0017571920961234066,0.00021929125000000002,0.00042606543197821827,0.0,0.0,1.1428571428571428,0.3779644730092272,70000000
6315691177,0.023114103507048626,0.023435489992079644,0.00611534879859928,0.004977150387259693,3.658389476519706e-06,4.385393533495762e-06,19.13573883161512,107.19548212658792,2341000000
6315787110,0.0021369363636363635,0.0019971911086687356,0.0021344545454545457,0.0016947892118866204,2.9479090909090907e-06,1.564563866037143e-06,1.0,0.0,1867000000
6316070144,0.0012568750000000002,0.0023981774459993573,5.65e-05,0.000113,0.0,0.0,1.0,0.0,67000000
6316074921,0.0014344,0.002009385946004401,8.773333333333332e-05,0.00015195859085070948,0.0,0.0,1.0,0.0,27000000
6316188674,0.00115234,0.0025163856675795944,0.00014458,0.00032329070818691965,0.0,0.0,1.0,0.0,42000000
6316296090,0.00437764,0.007545155605340422,0.00028006666666666673,0.00048508969617312367,0.0,0.0,1.0,0.0,30000000
6316398562,0.009498166666666667,0.008644147393853639,0.003499499999999999,0.0027653659974766456,4.7685e-06,1.5955106706004807e-06,1.0,0.0,682000000
6316402164,0.00020349999999999999,0.0002745273756841018,0.00034658,0.0003258292221394515,0.0,0.0,1.0,0.0,254000000
6316548235,7.32070588235294e-05,6.488764011406328e-05,7.337735294117647e-05,3.607157987389699e-05,0.0,0.0,1.0,0.0,8970000000
6316651620,0.00050384,0.0007849418755551266,0.00019283999999999998,0.00026438438493980686,0.0,0.0,1.0,0.0,256000000
6316696208,0.00039316666666666666,0.000506852138859714,0.00031248333333333333,0.00034493526590748396,0.0,0.0,1.0,0.0,89000000
6316955696,0.0009522000000000002,0.0014002708737954955,7.153333333333333e-05,0.00012389936776809366,0.0,0.0,1.0,0.0,17000000
6316994725,0.00032480000000000003,0.00044024660892125753,0.00032192999999999995,0.0005198023062985901,0.0,0.0,1.0,0.0,63000000
6317016858,0.008861370111489757,0.012555864748942483,0.005381790587633875,0.006323479537539033,3.000530963972671e-06,1.5068008402773664e-06,5.581521739130435,20.627456791853874,33500000000
6317093032,0.0138636850387597,0.011263101126115853,0.013135142403100781,0.011922540896820696,5.840488372093025e-07,4.655474063580797e-07,4.3,7.693933335394291,1819000000
6317481361,0.0002005,0.00040099999999999994,6.2e-06,1.24e-05,0.0,0.0,1.0,0.0,24000000
6317573770,0.0007635,0.0015311264546078484,0.000218,0.00033258815372769966,0.0,0.0,1.0,0.0,474000000
6317646461,0.0009867666666666668,0.0013413154600366512,1.3986666666666666e-05,1.4315622003019406e-05,0.0,0.0,1.0,0.0,15000000
6317806994,3.083666666666666e-05,5.341067340273227e-05,0.0,0.0,0.0,0.0,1.0,0.0,15000000
6317861471,0.0056211,0.009898656611210768,0.0017575,0.0020310610527505073,2.8610000000000002e-06,0.0,1.0,0.0,218000000
6317869715,0.015916666666666666,0.024195421743241703,0.0004343333333333333,0.0007522874007540823,1.5892333333333334e-06,5.50388011618469e-07,1.0,0.0,30000000
6317874937,0.00028628,0.00027888586733644283,0.0003191,0.0004556336576680875,0.0,0.0,1.0,0.0,287000000
6317892768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7000000
6317918748,0.005034460000000001,0.006229430460529393,0.013636933333333334,0.011966430590057614,1.33496e-06,9.398262512674501e-07,1.0,0.0,2390000000
6317929872,3.720733333333334e-05,5.955835089501164e-05,0.0,0.0,0.0,0.0,1.0,0.0,15000000
6318044727,0.0009896,0.0012795130011062801,0.0015786666666666666,0.0017872908735476348,0.0,0.0,1.0,0.0,209000000
6318073265,0.00027585000000000006,0.00026932388208537775,0.0006252357142857143,0.0004022064904176286,0.0,0.0,1.0,0.0,2905000000
6318104654,0.00041998000000000003,0.00030985263755533844,0.00041809999999999997,0.000381697917206788,0.0,0.0,1.0,0.0,283000000
6318120495,0.0007978500000000001,0.0014411552160217395,0.00023080000000000003,0.00046160000000000005,0.0,0.0,1.0,0.0,111000000
6318195111,0.00111726,0.0018605034326224718,0.00021297000000000002,0.000322164161104242,0.0,0.0,1.0,0.0,34000000
6318201147,0.003082451428571429,0.010388768184207036,0.00044256373626373616,0.0008786496190198134,2.410186813186814e-07,5.430232669277703e-07,3.25,4.015018103367701,467000000
6318397912,0.0052348,0.004788066235966247,0.0005928571428571427,0.0005557734636136769,1.09e-06,1.8615293891493271e-06,1.0,0.0,677000000
6318400045,0.0069932499999999995,0.013035840680600541,0.00038199999999999996,0.0007639999999999999,1.668675e-06,4.766499999999994e-07,1.0,0.0,62000000
6318421829,0.0014147571428571426,0.0031053098113250615,0.00032544107142857144,0.0005961183496822776,3.627330357142856e-06,4.156611682474065e-06,1.2444444444444445,0.5289593366204813,299000000
6318470966,0.00048694000000000005,0.0003967209888574085,0.00036144,0.00033409701136047294,0.0,0.0,1.0,0.0,284000000
6318491288,0.003760751818181818,0.003501591235929227,0.001002363636363636,0.0006489564350135185,0.0,0.0,1.0,0.0,2001000000
6318497754,0.003356,0.005452624811348506,0.0009327500000000001,0.0018655000000000002,3.3377499999999995e-06,2.2700640776565476e-06,1.0,0.0,168000000
6318572912,0.0030770587012987002,0.010004667685405954,0.0005156816883116884,0.000862999537783316,1.3624285714285718e-07,3.3591386835748125e-07,2.4838709677419355,3.365223793865083,332000000
6318579056,0.0036556925274725265,0.006487004704135904,0.0007261435164835164,0.0008546273751581557,1.802457142857142e-06,3.0037567849886063e-06,2.6,3.7116668207471553,473000000
6318620610,0.00271522,0.003729684690694376,0.00043786400000000005,0.0005570453594457098,0.0,0.0,1.0,0.0,259000000
6318712364,0.009282232838673183,0.016307441868513118,0.002076168367885417,0.002516607112421052,2.462436863927567e-07,4.174200388390742e-07,15.74480712166172,58.8931653154288,502000000
6318838495,0.0010089853734939762,0.002012940557979,0.0006388542891566266,0.0010506661612501148,0.0,0.0,2.6948051948051948,3.7648666913495057,599000000
6318860520,0.0018672606037735847,0.0016385046846467827,0.0010351722641509437,0.0009357311921877747,0.0,0.0,4.392265193370166,14.062390576615401,1142000000
6318883825,0.010775099999999998,0.018313141839400467,0.000417,0.0007222651867562219,2.2252333333333333e-06,1.1011801684253744e-06,1.0,0.0,39000000
6318895267,0.0005567300000000001,0.000796873662947898,0.0014366363636363635,0.0009955641890633947,2.687818181818182e-06,1.7491959191686792e-06,1.0,0.0,2196000000
6318897854,0.012744729015544042,0.014063505841119992,0.009214334715025908,0.010872959621630504,2.7177979274611374e-07,4.3162182998637825e-07,3.2711864406779663,5.7859237884135855,892000000
6318905308,0.0023468895833333326,0.002320048015541202,0.0037982083333333327,0.0031794947891190346,3.1990000000000023e-06,1.290636220099053e-06,2.2857142857142856,3.2406391592213324,1331000000
6318931500,0.000616258,0.0009270625476848906,0.00087507,0.0012121430090958742,2.2888e-06,1.2794780967253797e-06,1.0,0.0,271000000
6318973591,0.003884272639999999,0.00522521496587348,0.00128225368,0.0016708892993119195,5.149979999999994e-07,4.7627513541487537e-07,3.676470588235294,6.21370938910538,449000000
6319000608,0.0033167799999999996,0.0066086497828225085,0.0003809844,0.000521392418449674,0.0,0.0,1.0,0.0,334000000
6319018137,0.006870666666666667,0.01006995140670169,0.0009156666666666666,0.0015859811894639018,0.0,0.0,1.0,0.0,118000000
6319081608,0.000616375,0.0010686129151849138,0.000183575,0.00036715,0.0,0.0,1.0,0.0,59000000
6319221975,0.004120193157894735,0.011507143576500206,0.00047414526315789476,0.0008728277696559857,1.6061473684210531e-07,4.0916493032278195e-07,2.5675675675675675,3.7233537789690847,506000000
6319224730,0.0011772,0.0017882669040162878,0.0,0.0,0.0,0.0,1.0,0.0,16000000
6319229371,0.007893966666666667,0.013069600881562273,0.0004736666666666667,0.0008204147325184583,0.0,0.0,1.0,0.0,30000000
6319392101,0.00028877216494845357,0.0001329904717312706,0.00041901752577319586,9.523296874234829e-05,1.1797938144329897e-07,5.718311955788294e-07,1.8653846153846154,0.34464225008403493,13529000000
6319752719,0.005158021314217445,0.011707568216745819,0.0027208008841099166,0.005938803265727185,1.1963882915173218e-07,3.2288482382947783e-07,6.154411764705882,18.467941663353983,1198000000
6319916715,0.00037834,0.00045567732881941796,0.000349038,0.0004703836133625405,0.0,0.0,1.0,0.0,318000000
6320143452,0.00017340499999999998,0.00017902545224073583,0.0003166183333333334,0.00034509237084680197,0.0,0.0,1.0,0.0,273000000
6320185687,0.008515,0.012042028483606904,0.001362,0.0019261588719521553,0.0,0.0,1.0,0.0,40000000
6320251186,0.0012954,0.0022436942097056514,0.00073525,0.0014705,0.0,0.0,1.0,0.0,118000000
6320307964,0.0008057,0.0011791435154382185,0.00064214,0.0009930360507051093,0.0,0.0,1.0,0.0,255000000
6320311925,0.00029682499999999996,0.0004018995427964555,0.000219825,0.00043965,0.0,0.0,1.0,0.0,202000000
6320338599,0.00024412000000000001,0.00026422395235860057,0.00038102,0.0005228567222480744,0.0,0.0,1.0,0.0,159000000
6320345066,0.0030832500000000005,0.005493214807074877,0.000907,0.0018139999999999999,0.0,0.0,1.0,0.0,140000000
6320488521,0.0032419999999999997,0.0048059642112691595,0.0004248999999999999,0.0005836169976962631,0.0,0.0,1.0,0.0,283000000
6320521778,0.0021512430232558145,0.004513179362660174,0.002348445075581395,0.0025427980752882407,2.606130232558141e-06,1.6595034215738006e-06,4.0,5.73211504221111,1278000000
6320681262,0.00115204,0.0015255710432490516,0.00034790000000000005,0.00047798674667818983,0.0,0.0,1.0,0.0,310000000
6320698836,0.0032279103773584887,0.005631185034551036,0.0007019773113207546,0.0012875706214965758,3.9137688679245224e-07,4.7023749730410773e-07,3.8545454545454545,5.961040742521958,250000000
6320731221,0.0008378193055555555,0.00017558174955977746,0.0007638861805555557,3.8928093915760515e-05,3.371131493055556e-06,5.440307918339473e-07,1.0,0.0,1728039000000
6320735525,0.0028992774595592223,0.0017127704945477454,0.0009323579698186951,4.926555164415017e-05,3.544841066116597e-05,7.1342939927835765e-06,7.988725065047702,0.2312605866166855,1727985000000
6320942679,0.014806020214304877,0.020783107394125828,0.005745215462868658,0.005385323011912714,1.652160919396692e-05,1.8742696134280382e-05,6.8842592592592595,53.257194375285145,2783000000
6321125604,0.0012274999999999999,0.0018236365454771955,0.0,0.0,0.0,0.0,1.0,0.0,18000000
6321126250,0.0176141,0.016490068724841624,0.014233438000000001,0.013584882191216086,0.0,0.0,1.0,0.0,423000000
6321193700,0.00017707333333333332,0.0002322244495023439,0.00031073999999999994,0.0003502316856025451,0.0,0.0,1.0,0.0,302000000
6321194592,0.0011410399999999998,0.0028326480968246734,0.0006165000000000001,0.0013554923049906586,0.0,0.0,1.1111111111111112,0.3333333333333333,101000000
6321416208,3.656666666666666e-05,6.333532453010195e-05,0.0,0.0,0.0,0.0,1.0,0.0,12000000
6321496824,0.00282036,0.006144694756291804,0.0008454000000000002,0.0018903718681783225,0.0,0.0,1.0,0.0,181000000
6321503547,0.0009529112382978719,0.001756099274059572,0.0006062133244680856,0.000977746746798254,0.0,0.0,26.11111111111111,24.26413080698475,90000000
6321652561,0.00031872000000000004,0.00038796545851402806,0.00045012000000000003,0.000411195667535542,0.0,0.0,1.0,0.0,108000000
6321680110,6.356666666666666e-05,0.00011010069633446162,0.0,0.0,0.0,0.0,1.0,0.0,17000000
6321760360,0.00440696142857143,0.012124978268898889,0.000567512961038961,0.0011635987450543074,0.0,0.0,1.9743589743589745,2.6703752888940095,276000000
6321839025,0.00028325,0.0003842482921237256,0.000279,0.000558,0.0,0.0,1.0,0.0,128000000
6321872379,0.01507878319134078,0.020584750165665865,0.004434045286312846,0.005270571193118892,2.0631633379888147e-06,3.3031763174064644e-06,4.068181818181818,15.04147766165446,877000000
